2022-08-14 12:43:37.308,5.55,6.09,5.76,2.4,2.75,2.7,2.67,2.32,2.68,2.52,2.23,2.05,5.03,4.8,4.57,5,4.92,4.69,7.15,7.12,7.03,5.81,5.83,5.75
2022-08-14 12:43:37.324,5.59,6.11,5.77,2.43,2.72,2.69,2.64,2.36,2.68,2.5,2.2,2.06,5.03,4.82,4.65,5.04,4.98,4.69,7.14,7.1,7.07,5.83,5.81,5.78
2022-08-14 12:43:37.335,5.52,6.01,5.72,2.4,2.76,2.68,2.68,2.33,2.67,2.51,2.2,2.05,5.04,4.81,4.54,5.05,4.99,4.7,7.15,7.11,7.01,5.81,5.84,5.75
2022-08-14 12:43:37.337,5.55,6.17,5.82,2.41,2.75,2.71,2.67,2.3,2.68,2.51,2.21,2.09,5.03,4.83,4.56,5.02,4.93,4.71,7.14,7.1,7.12,5.85,5.83,5.76
2022-08-14 12:43:37.338,5.55,6.12,5.78,2.42,2.73,2.74,2.65,2.33,2.68,2.52,2.21,2.05,5.04,4.82,4.68,5.03,4.95,4.73,7.15,7.11,7.04,5.8,5.84,5.78
2022-08-14 12:43:37.349,5.53,6.05,5.75,2.43,2.72,2.71,2.66,2.33,2.68,2.51,2.2,2.08,5.04,4.83,4.62,5.06,4.93,4.71,7.14,7.12,7.08,5.84,5.84,5.78
2022-08-14 12:43:37.359,5.53,6.19,5.8,2.42,2.75,2.7,2.66,2.31,2.67,2.49,2.19,2.06,5.03,4.83,4.59,5.04,4.93,4.71,7.13,7.11,7.02,5.85,5.83,5.75
2022-08-14 12:43:37.369,5.56,6.15,5.75,2.41,2.74,2.72,2.65,2.3,2.71,2.51,2.19,2.08,4.99,4.83,4.78,5.05,4.92,4.66,7.16,7.12,7.08,5.8,5.83,5.74
2022-08-14 12:43:37.378,5.55,5.97,5.77,2.42,2.73,2.73,2.66,2.34,2.69,2.5,2.2,2.05,5.03,4.79,4.72,5.01,4.92,4.67,7.14,7.09,7.07,5.85,5.83,5.77
2022-08-14 12:43:37.388,5.54,6.23,5.76,2.44,2.74,2.71,2.68,2.32,2.7,2.5,2.2,2.07,5,4.82,4.91,5,4.94,4.7,7.12,7.1,7.08,5.82,5.84,5.77
2022-08-14 12:43:37.398,5.55,6.05,5.74,2.4,2.76,2.68,2.68,2.33,2.69,2.51,2.2,2.05,5,4.81,4.71,5.03,4.96,4.72,7.13,7.11,7.08,5.84,5.83,5.75
2022-08-14 12:43:37.409,5.54,5.98,5.78,2.41,2.72,2.72,2.66,2.32,2.7,2.5,2.22,2.05,5,4.82,4.88,5.04,4.93,4.65,7.12,7.12,7.01,5.84,5.83,5.78
2022-08-14 12:43:37.418,5.53,5.96,5.78,2.41,2.75,2.71,2.63,2.36,2.68,2.44,2.21,2.07,5.04,4.81,4.58,5.02,4.95,4.66,7.13,7.11,7.1,5.82,5.83,5.8
2022-08-14 12:43:37.433,5.53,6.15,5.74,2.42,2.73,2.72,2.68,2.35,2.67,2.52,2.2,2.08,5.01,4.83,4.54,5.05,4.95,4.65,7.16,7.11,7.07,5.85,5.83,5.76
2022-08-14 12:43:37.445,5.54,6.03,5.79,2.4,2.74,2.73,2.67,2.32,2.68,2.51,2.19,2.07,5.01,4.84,4.59,5.01,4.93,4.67,7.16,7.14,7.09,5.82,5.81,5.75
2022-08-14 12:43:37.473,5.54,6.2,5.78,2.39,2.75,2.71,2.69,2.35,2.7,2.51,2.2,2.06,4.99,4.83,4.58,5.04,4.94,4.67,7.15,7.11,7.05,5.87,5.84,5.78
2022-08-14 12:43:37.480,5.53,6.14,5.75,2.39,2.75,2.69,2.69,2.36,2.69,2.51,2.23,2.07,5.05,4.85,4.52,5.04,4.92,4.66,7.14,7.1,7.1,5.85,5.81,5.77
2022-08-14 12:43:37.490,5.6,6.18,5.8,2.42,2.75,2.7,2.67,2.32,2.7,2.48,2.2,2.02,5.02,4.8,4.56,5.05,4.93,4.69,7.17,7.11,7.04,5.81,5.83,5.76
2022-08-14 12:43:37.499,5.54,6.01,5.76,2.4,2.74,2.7,2.65,2.32,2.69,2.51,2.2,2.08,5.04,4.85,4.57,5.02,4.94,4.66,7.16,7.11,7.09,5.88,5.83,5.78
2022-08-14 12:43:37.503,5.54,6.14,5.74,2.4,2.73,2.73,2.68,2.32,2.67,2.52,2.2,2.07,5.04,4.82,4.56,5.03,4.91,4.68,7.15,7.12,7.03,5.81,5.8,5.78
2022-08-14 12:43:37.513,5.55,6.19,5.8,2.39,2.73,2.74,2.66,2.3,2.67,2.5,2.21,2.07,5.05,4.81,4.79,5.01,4.96,4.68,7.14,7.13,7.09,5.81,5.8,5.76
2022-08-14 12:43:37.528,5.57,6.17,5.79,2.38,2.76,2.71,2.68,2.3,2.69,2.51,2.19,2.05,5.04,4.81,4.56,5.03,4.95,4.73,7.13,7.11,7.02,5.84,5.84,5.74
2022-08-14 12:43:37.534,5.53,6.14,5.77,2.4,2.74,2.7,2.66,2.32,2.67,2.53,2.2,2.05,5.03,4.78,4.82,5.05,4.9,4.71,7.09,7.13,7.1,5.79,5.85,5.73
2022-08-14 12:43:37.545,5.54,5.95,5.83,2.4,2.73,2.69,2.67,2.33,2.68,2.48,2.19,2.05,5.03,4.8,4.91,5.06,4.95,4.72,7.12,7.11,7.02,5.83,5.81,5.76
2022-08-14 12:43:37.549,5.54,6.11,5.79,2.4,2.72,2.71,2.65,2.33,2.69,2.52,2.19,2.02,5.02,4.79,4.81,5.02,4.95,4.69,7.13,7.12,7.07,5.83,5.82,5.77
2022-08-14 12:43:37.555,5.57,6.1,5.78,2.39,2.74,2.69,2.68,2.39,2.71,2.52,2.22,2.08,4.99,4.82,4.88,5.01,4.92,4.69,7.14,7.11,7.05,5.81,5.83,5.77
2022-08-14 12:43:37.560,5.53,6.19,5.79,2.38,2.73,2.7,2.66,2.36,2.67,2.52,2.21,2.08,4.99,4.78,4.89,5.05,4.92,4.68,7.16,7.11,7.09,5.83,5.8,5.77
2022-08-14 12:43:37.568,5.54,6,5.75,2.4,2.75,2.7,2.66,2.37,2.71,2.52,2.19,2.07,4.98,4.83,4.85,5.05,4.92,4.69,7.15,7.1,7.07,5.82,5.84,5.77
2022-08-14 12:43:37.578,5.53,6.16,5.75,2.39,2.72,2.7,2.65,2.34,2.66,2.53,2.2,2.05,5.01,4.79,4.75,5.05,4.98,4.67,7.15,7.09,7.04,5.83,5.84,5.79
2022-08-14 12:43:37.588,5.54,6.18,5.78,2.38,2.74,2.7,2.66,2.32,2.69,2.51,2.23,2.08,5.02,4.8,4.69,5.06,4.97,4.67,7.15,7.09,7.05,5.83,5.84,5.77
2022-08-14 12:43:37.598,5.53,6.16,5.76,2.38,2.75,2.72,2.66,2.35,2.68,2.52,2.19,2.04,5,4.82,4.77,5.01,4.92,4.67,7.13,7.11,7.06,5.86,5.8,5.78
2022-08-14 12:43:37.608,5.55,6.17,5.77,2.42,2.73,2.72,2.66,2.29,2.68,2.52,2.18,2.08,5.01,4.77,4.56,5.02,4.94,4.67,7.13,7.1,7.1,5.82,5.8,5.79
2022-08-14 12:43:37.618,5.53,5.97,5.84,2.4,2.73,2.71,2.68,2.34,2.67,2.5,2.19,2.07,5.03,4.82,4.66,5.04,4.93,4.65,7.1,7.1,7.04,5.82,5.79,5.77
