2022-08-14 13:04:57.358,2.47,2.42,2.81,2.95,2.44,2.74,6.08,5.75,5.66,5.99,5.65,5.43,7.16,7.11,6.78,4.88,4.95,4.7,4.7,4.84,4.69,2.09,2.42,2.41
2022-08-14 13:04:57.367,2.47,2.53,2.83,2.99,2.45,2.67,6.08,5.76,5.65,5.96,5.66,5.42,7.15,7.16,6.83,4.88,4.92,4.73,4.67,4.84,4.68,2.12,2.4,2.44
2022-08-14 13:04:57.372,2.46,2.43,2.83,3.01,2.48,2.64,6.09,5.76,5.65,6.01,5.66,5.44,7.17,7.03,6.77,4.88,4.92,4.71,4.66,4.85,4.7,2.11,2.42,2.42
2022-08-14 13:04:57.382,2.45,2.41,2.83,3,2.45,2.69,6.08,5.75,5.64,5.96,5.69,5.44,7.15,7.01,6.79,4.86,4.9,4.74,4.65,4.88,4.67,2.04,2.42,2.41
2022-08-14 13:04:57.397,2.46,2.45,2.77,2.97,2.46,2.68,6.08,5.76,5.67,5.95,5.66,5.44,7.15,7.02,6.77,4.89,4.91,4.73,4.7,4.85,4.65,2.12,2.4,2.48
2022-08-14 13:04:57.405,2.47,2.42,2.82,2.96,2.45,2.83,6.08,5.75,5.68,5.94,5.65,5.43,7.15,7.17,6.79,4.88,4.92,4.75,4.64,4.86,4.7,2.11,2.4,2.42
2022-08-14 13:04:57.418,2.48,2.46,2.82,3.01,2.48,2.82,6.08,5.76,5.68,5.91,5.69,5.43,7.14,7.15,6.82,4.87,4.92,4.72,4.67,4.85,4.65,2.16,2.43,2.43
2022-08-14 13:04:57.422,2.48,2.54,2.8,3.03,2.46,2.85,6.07,5.73,5.68,5.99,5.67,5.42,7.15,7.12,6.81,4.87,4.96,4.73,4.69,4.85,4.66,2.07,2.4,2.46
2022-08-14 13:04:57.432,2.48,2.42,2.81,3,2.45,2.69,6.08,5.74,5.68,5.98,5.66,5.43,7.12,7.1,6.83,4.92,4.9,4.72,4.66,4.86,4.7,2.09,2.38,2.41
2022-08-14 13:04:57.441,2.48,2.51,2.8,2.97,2.45,2.68,6.05,5.74,5.7,5.95,5.65,5.4,7.13,7.09,6.77,4.89,4.93,4.71,4.66,4.85,4.64,2.13,2.42,2.44
2022-08-14 13:04:57.451,2.48,2.47,2.8,3,2.48,2.71,6.05,5.74,5.69,6.01,5.66,5.41,7.16,7.07,6.83,4.87,4.91,4.73,4.65,4.88,4.73,2.12,2.4,2.47
2022-08-14 13:04:57.461,2.47,2.5,2.85,3.01,2.46,2.8,6.06,5.76,5.68,6,5.69,5.43,7.16,7.16,6.79,4.88,4.91,4.7,4.7,4.85,4.65,2.09,2.42,2.42
2022-08-14 13:04:57.471,2.46,2.56,2.84,2.97,2.45,2.77,6.06,5.76,5.69,5.95,5.67,5.45,7.14,7.06,6.77,4.89,4.93,4.73,4.64,4.87,4.67,2.11,2.39,2.42
2022-08-14 13:04:57.481,2.47,2.6,2.81,2.98,2.45,2.7,6.07,5.77,5.69,5.95,5.68,5.45,7.14,7.02,6.79,4.89,4.9,4.71,4.67,4.84,4.69,2.1,2.42,2.44
2022-08-14 13:04:57.491,2.47,2.57,2.8,3.01,2.42,2.68,6.07,5.75,5.69,5.95,5.68,5.44,7.14,7.13,6.76,4.88,4.94,4.75,4.69,4.84,4.65,2.13,2.42,2.4
2022-08-14 13:04:57.501,2.47,2.4,2.84,3.02,2.51,2.65,6.07,5.75,5.67,5.92,5.68,5.42,7.12,7.1,6.8,4.91,4.89,4.73,4.68,4.84,4.71,2.1,2.41,2.45
2022-08-14 13:04:57.511,2.48,2.41,2.81,2.96,2.47,2.78,6.05,5.74,5.68,5.99,5.66,5.42,7.12,7.07,6.76,4.84,4.91,4.76,4.65,4.84,4.67,2.11,2.4,2.42
2022-08-14 13:04:57.523,2.47,2.52,2.83,2.97,2.46,2.85,6.06,5.75,5.67,5.96,5.68,5.41,7.16,7.11,6.77,4.9,4.91,4.72,4.72,4.89,4.65,2.1,2.43,2.48
2022-08-14 13:04:57.531,2.46,2.45,2.83,3.02,2.46,2.67,6.05,5.76,5.67,5.96,5.7,5.46,7.13,7.09,6.8,4.91,4.9,4.73,4.69,4.86,4.68,2.13,2.42,2.41
2022-08-14 13:04:57.546,2.44,2.46,2.83,3,2.46,2.69,6.06,5.75,5.65,6.02,5.68,5.43,7.13,7.07,6.81,4.89,4.96,4.72,4.67,4.87,4.65,2.18,2.42,2.4
2022-08-14 13:04:57.556,2.46,2.52,2.79,2.98,2.48,2.7,6.06,5.76,5.67,6.02,5.66,5.44,7.12,7.11,6.83,4.85,4.91,4.72,4.67,4.85,4.74,2.1,2.43,2.45
2022-08-14 13:04:57.563,2.47,2.42,2.77,2.98,2.47,2.62,6.05,5.75,5.66,5.92,5.67,5.44,7.14,7.02,6.81,4.89,4.93,4.73,4.68,4.87,4.66,2.09,2.41,2.44
2022-08-14 13:04:57.572,2.49,2.51,2.78,2.99,2.46,2.84,6.05,5.76,5.66,6.03,5.68,5.43,7.18,7.05,6.81,4.89,4.89,4.7,4.69,4.87,4.68,2.11,2.4,2.46
2022-08-14 13:04:57.581,2.48,2.48,2.8,3.01,2.48,2.86,6.05,5.76,5.65,5.95,5.68,5.43,7.16,7.07,6.77,4.89,4.9,4.73,4.67,4.87,4.69,2.15,2.43,2.41
2022-08-14 13:04:57.596,2.48,2.57,2.77,2.96,2.47,2.81,6.05,5.74,5.67,5.92,5.65,5.42,7.16,7.18,6.8,4.88,4.92,4.72,4.67,4.84,4.64,2.09,2.42,2.47
2022-08-14 13:04:57.600,2.48,2.52,2.81,2.96,2.47,2.64,6.04,5.73,5.67,5.96,5.68,5.45,7.22,7.05,6.77,4.88,4.89,4.74,4.68,4.84,4.69,2.07,2.39,2.4
